"","Genus","Species"
"Otu14408",NA,NA
"Otu14410",NA,NA
"Otu14415",NA,NA
"Otu14416",NA,NA
"Otu14417",NA,NA
"Otu14428",NA,NA
"Otu14429",NA,NA
"Otu14430",NA,NA
"Otu14432",NA,NA
"Otu14434",NA,NA
"Otu14436",NA,NA
"Otu14438",NA,NA
"Otu14439",NA,NA
"Otu14440",NA,NA
"Otu14442",NA,NA
"Otu14443",NA,NA
"Otu14446",NA,NA
"Otu14448",NA,NA
"Otu14450",NA,NA
"Otu14451",NA,NA
"Otu14453",NA,NA
"Otu14454",NA,NA
"Otu14455",NA,NA
"Otu14459",NA,NA
"Otu14460",NA,NA
"Otu14461",NA,NA
"Otu14462",NA,NA
"Otu14470",NA,NA
"Otu14474",NA,NA
"Otu14478",NA,NA
"Otu14480",NA,NA
"Otu14481",NA,NA
"Otu14482",NA,NA
"Otu14486",NA,NA
"Otu14487",NA,NA
"Otu14488",NA,NA
"Otu14489",NA,NA
"Otu14491",NA,NA
"Otu14494",NA,NA
"Otu14495",NA,NA
"Otu14496",NA,NA
"Otu14497",NA,NA
"Otu14501",NA,NA
"Otu14502",NA,NA
"Otu14504",NA,NA
"Otu14506",NA,NA
"Otu14507","Bacillus","licheniformis/niabensis"
"Otu14508",NA,NA
"Otu14511",NA,NA
"Otu14516",NA,NA
"Otu14517",NA,NA
"Otu14520",NA,NA
"Otu14526",NA,NA
"Otu14527",NA,NA
"Otu14528",NA,NA
"Otu14531",NA,NA
"Otu14535",NA,NA
"Otu14537",NA,NA
"Otu14538",NA,NA
"Otu14539",NA,NA
"Otu14542",NA,NA
"Otu14544",NA,NA
"Otu14546",NA,NA
"Otu14549",NA,NA
"Otu14550",NA,NA
"Otu14552",NA,NA
"Otu14556",NA,NA
"Otu14557",NA,NA
"Otu14558",NA,NA
"Otu14561",NA,NA
"Otu14564",NA,NA
"Otu14567",NA,NA
"Otu14571",NA,NA
"Otu14572",NA,NA
"Otu14573",NA,NA
"Otu14575",NA,NA
"Otu14576",NA,NA
"Otu14578",NA,NA
"Otu14579",NA,NA
"Otu14581",NA,NA
"Otu14582",NA,NA
"Otu14583",NA,NA
"Otu14584",NA,NA
"Otu14587",NA,NA
"Otu14590",NA,NA
"Otu14592",NA,NA
"Otu14594",NA,NA
"Otu14597",NA,NA
"Otu14598",NA,NA
"Otu14599",NA,NA
"Otu14600",NA,NA
"Otu14601",NA,NA
"Otu14603",NA,NA
"Otu14604",NA,NA
"Otu14605",NA,NA
"Otu14611",NA,NA
"Otu14614",NA,NA
"Otu14617",NA,NA
"Otu14618",NA,NA
"Otu14620",NA,NA
"Otu14621",NA,NA
"Otu14622",NA,NA
"Otu14623",NA,NA
"Otu14625",NA,NA
"Otu14627",NA,NA
"Otu14630",NA,NA
"Otu14631",NA,NA
"Otu14632",NA,NA
"Otu14638",NA,NA
"Otu14640",NA,NA
"Otu14642",NA,NA
"Otu14643",NA,NA
"Otu14645",NA,NA
"Otu14647",NA,NA
"Otu14650",NA,NA
"Otu14656",NA,NA
"Otu14659",NA,NA
"Otu14660",NA,NA
"Otu14663",NA,NA
"Otu14664",NA,NA
"Otu14665",NA,NA
"Otu14667",NA,NA
"Otu14668",NA,NA
"Otu14669",NA,NA
"Otu14673",NA,NA
"Otu14674",NA,NA
"Otu14675",NA,NA
"Otu14678",NA,NA
"Otu14679",NA,NA
"Otu14682",NA,NA
"Otu14683",NA,NA
"Otu14689",NA,NA
"Otu14691",NA,NA
"Otu14692",NA,NA
"Otu14694",NA,NA
"Otu14695",NA,NA
"Otu14697",NA,NA
"Otu14698",NA,NA
"Otu14700",NA,NA
"Otu14701",NA,NA
"Otu14702",NA,NA
"Otu14703",NA,NA
"Otu14704",NA,NA
"Otu14705",NA,NA
"Otu14707",NA,NA
"Otu14712",NA,NA
"Otu14713",NA,NA
"Otu14714",NA,NA
"Otu14715",NA,NA
"Otu14717",NA,NA
"Otu14720",NA,NA
"Otu14723",NA,NA
"Otu14724",NA,NA
"Otu14729",NA,NA
"Otu14735",NA,NA
"Otu14737",NA,NA
"Otu14740",NA,NA
"Otu14741",NA,NA
"Otu14742",NA,NA
"Otu14743",NA,NA
"Otu14744",NA,NA
"Otu14745",NA,NA
"Otu14746",NA,NA
"Otu14747",NA,NA
"Otu14748",NA,NA
"Otu14749",NA,NA
"Otu14752",NA,NA
"Otu14755","Robiginitalea","myxolifaciens"
"Otu14756",NA,NA
"Otu14757",NA,NA
"Otu14758",NA,NA
"Otu14759",NA,NA
"Otu14760",NA,NA
"Otu14761",NA,NA
"Otu14762",NA,NA
"Otu14763",NA,NA
"Otu14764",NA,NA
"Otu14765",NA,NA
"Otu14766",NA,NA
"Otu14768","Aquimarina","amphilecti/latercula"
"Otu14769",NA,NA
"Otu14770",NA,NA
"Otu14772",NA,NA
"Otu14773",NA,NA
"Otu14775",NA,NA
"Otu14779",NA,NA
"Otu14783",NA,NA
"Otu14784",NA,NA
"Otu14785",NA,NA
"Otu14786",NA,NA
"Otu14787",NA,NA
"Otu14788","Pseudobacteriovorax","antillogorgiicola"
"Otu14789",NA,NA
"Otu14794",NA,NA
"Otu14795",NA,NA
"Otu14801",NA,NA
"Otu14805",NA,NA
"Otu14808",NA,NA
"Otu14810","Pectinatus","brassicae"
"Otu14818",NA,NA
"Otu14819",NA,NA
"Otu14821",NA,NA
"Otu14822",NA,NA
"Otu14823",NA,NA
"Otu14826",NA,NA
"Otu14827",NA,NA
"Otu14829",NA,NA
"Otu14830",NA,NA
"Otu14832",NA,NA
"Otu14833",NA,NA
"Otu14839",NA,NA
"Otu14841","Pyramidobacter","piscolens"
"Otu14843",NA,NA
"Otu14845",NA,NA
"Otu14847",NA,NA
"Otu14849",NA,NA
"Otu14850",NA,NA
"Otu14851",NA,NA
"Otu14853",NA,NA
"Otu14854",NA,NA
"Otu14856",NA,NA
"Otu14858",NA,NA
"Otu14860",NA,NA
"Otu14861",NA,NA
"Otu14862",NA,NA
"Otu14863",NA,NA
"Otu14864",NA,NA
"Otu14865",NA,NA
"Otu14866",NA,NA
"Otu14867",NA,NA
"Otu14868",NA,NA
"Otu14872",NA,NA
"Otu14873",NA,NA
"Otu14874",NA,NA
"Otu14875",NA,NA
"Otu14876",NA,NA
"Otu14877",NA,NA
"Otu14878",NA,NA
"Otu14879",NA,NA
"Otu14888",NA,NA
"Otu14890","Corynebacterium","glyciniphilum"
"Otu14891",NA,NA
"Otu14893",NA,NA
"Otu14894",NA,NA
"Otu14895",NA,NA
"Otu14903",NA,NA
"Otu14906",NA,NA
"Otu14907",NA,NA
"Otu14910",NA,NA
"Otu14920",NA,NA
"Otu14923",NA,NA
"Otu14924",NA,NA
"Otu14925",NA,NA
"Otu14926",NA,NA
"Otu14928",NA,NA
"Otu14930",NA,NA
"Otu14931",NA,NA
"Otu14934",NA,NA
"Otu14935",NA,NA
"Otu14938",NA,NA
"Otu14939",NA,NA
"Otu14943",NA,NA
"Otu14944",NA,NA
"Otu14949",NA,NA
"Otu14950",NA,NA
"Otu14951",NA,NA
"Otu14953",NA,NA
"Otu14956",NA,NA
"Otu14959",NA,NA
"Otu14961","Oceanicaulis","stylophorae"
"Otu14962",NA,NA
"Otu14963",NA,NA
"Otu14967",NA,NA
"Otu14970",NA,NA
"Otu14972",NA,NA
"Otu14973",NA,NA
"Otu14974",NA,NA
"Otu14975",NA,NA
"Otu14976",NA,NA
"Otu14977",NA,NA
"Otu14983",NA,NA
"Otu14985",NA,NA
"Otu14986",NA,NA
"Otu14987",NA,NA
"Otu14989",NA,NA
"Otu14991",NA,NA
"Otu14992",NA,NA
"Otu14993",NA,NA
"Otu14996",NA,NA
"Otu14997",NA,NA
"Otu14998",NA,NA
"Otu15001",NA,NA
"Otu15002",NA,NA
"Otu15005",NA,NA
"Otu15007",NA,NA
"Otu15008",NA,NA
"Otu15009",NA,NA
"Otu15011",NA,NA
"Otu15012",NA,NA
"Otu15013",NA,NA
"Otu15016",NA,NA
"Otu15018",NA,NA
"Otu15024",NA,NA
"Otu15025",NA,NA
"Otu15028",NA,NA
"Otu15030",NA,NA
"Otu15031",NA,NA
"Otu15036",NA,NA
"Otu15037",NA,NA
"Otu15039",NA,NA
"Otu15040",NA,NA
"Otu15042",NA,NA
"Otu15043",NA,NA
"Otu15046",NA,NA
"Otu15051",NA,NA
"Otu15056",NA,NA
"Otu15058",NA,NA
"Otu15061",NA,NA
"Otu15062",NA,NA
"Otu15063",NA,NA
"Otu15065",NA,NA
"Otu15066",NA,NA
"Otu15067",NA,NA
"Otu15068",NA,NA
"Otu15071",NA,NA
"Otu15072",NA,NA
"Otu15073",NA,NA
"Otu15074",NA,NA
"Otu15075",NA,NA
"Otu15080",NA,NA
"Otu15082",NA,NA
"Otu15083",NA,NA
"Otu15084",NA,NA
"Otu15085",NA,NA
"Otu15086",NA,NA
"Otu15089",NA,NA
"Otu15093",NA,NA
"Otu15095",NA,NA
"Otu15098",NA,NA
"Otu15099",NA,NA
"Otu15102",NA,NA
"Otu15104",NA,NA
"Otu15105",NA,NA
"Otu15106",NA,NA
"Otu15107",NA,NA
"Otu15108",NA,NA
"Otu15109",NA,NA
"Otu15110",NA,NA
"Otu15111",NA,NA
"Otu15112",NA,NA
"Otu15116",NA,NA
"Otu15127",NA,NA
"Otu15128",NA,NA
"Otu15136",NA,NA
"Otu15140",NA,NA
"Otu15141",NA,NA
"Otu15143",NA,NA
"Otu15144",NA,NA
"Otu15145",NA,NA
"Otu15146",NA,NA
"Otu15147",NA,NA
"Otu15148",NA,NA
"Otu15149",NA,NA
"Otu15151",NA,NA
"Otu15154",NA,NA
"Otu15156",NA,NA
"Otu15158",NA,NA
"Otu15160",NA,NA
"Otu15161",NA,NA
"Otu15162",NA,NA
"Otu15163",NA,NA
"Otu15164",NA,NA
"Otu15165",NA,NA
"Otu15166",NA,NA
"Otu15169",NA,NA
"Otu15173",NA,NA
"Otu15174",NA,NA
"Otu15177",NA,NA
"Otu15181",NA,NA
"Otu15184",NA,NA
"Otu15188",NA,NA
"Otu15192",NA,NA
"Otu15193",NA,NA
"Otu15194",NA,NA
"Otu15197",NA,NA
"Otu15198",NA,NA
"Otu15199",NA,NA
"Otu15203",NA,NA
"Otu15206",NA,NA
"Otu15209",NA,NA
"Otu15213",NA,NA
"Otu15214",NA,NA
"Otu15215",NA,NA
"Otu15216",NA,NA
"Otu15218",NA,NA
"Otu15219",NA,NA
"Otu15220",NA,NA
"Otu15221",NA,NA
"Otu15222",NA,NA
"Otu15224",NA,NA
"Otu15225",NA,NA
"Otu15226",NA,NA
"Otu15227",NA,NA
"Otu15228",NA,NA
"Otu15229",NA,NA
"Otu15230",NA,NA
"Otu15231",NA,NA
"Otu15235",NA,NA
"Otu15236",NA,NA
"Otu15237",NA,NA
"Otu15238",NA,NA
"Otu15240",NA,NA
"Otu15247",NA,NA
"Otu15248",NA,NA
"Otu15252",NA,NA
"Otu15254",NA,NA
"Otu15260",NA,NA
"Otu15261",NA,NA
"Otu15263",NA,NA
"Otu15264",NA,NA
"Otu15265",NA,NA
"Otu15266",NA,NA
"Otu15270",NA,NA
"Otu15271","Chryseobacterium","aquifrigidense/flavum/gallinarum/gleum/indologenes/rhizoplanae/shigense/vietnamense/vrystaatense"
"Otu15276",NA,NA
"Otu15279",NA,NA
"Otu15280",NA,NA
"Otu15281",NA,NA
"Otu15282",NA,NA
"Otu15284",NA,NA
"Otu15285",NA,NA
"Otu15286",NA,NA
"Otu15287",NA,NA
"Otu15288",NA,NA
"Otu15290",NA,NA
"Otu15292",NA,NA
"Otu15293",NA,NA
"Otu15297",NA,NA
"Otu15301",NA,NA
"Otu15302",NA,NA
"Otu15303",NA,NA
"Otu15307",NA,NA
"Otu15308",NA,NA
"Otu15310",NA,NA
"Otu15313",NA,NA
"Otu15314",NA,NA
"Otu15315",NA,NA
"Otu15316",NA,NA
"Otu15319",NA,NA
"Otu15322",NA,NA
"Otu15325",NA,NA
"Otu15328",NA,NA
"Otu15329",NA,NA
"Otu15331",NA,NA
"Otu15334",NA,NA
"Otu15336",NA,NA
"Otu15337",NA,NA
"Otu15338",NA,NA
"Otu15339",NA,NA
"Otu15342",NA,NA
"Otu15343",NA,NA
"Otu15344",NA,NA
"Otu15345",NA,NA
"Otu15346",NA,NA
"Otu15347",NA,NA
"Otu15348",NA,NA
"Otu15350","Leeuwenhoekiella","aequorea"
"Otu15351",NA,NA
"Otu15354",NA,NA
"Otu15355",NA,NA
"Otu15356",NA,NA
"Otu15359",NA,NA
"Otu15371",NA,NA
"Otu15372",NA,NA
"Otu15373",NA,NA
"Otu15375",NA,NA
"Otu15376",NA,NA
"Otu15378",NA,NA
"Otu15379",NA,NA
"Otu15382",NA,NA
"Otu15386",NA,NA
"Otu15387",NA,NA
"Otu15388",NA,NA
"Otu15390",NA,NA
"Otu15391",NA,NA
"Otu15395",NA,NA
"Otu15396",NA,NA
"Otu15399",NA,NA
"Otu15404",NA,NA
"Otu15410",NA,NA
"Otu15411","Mycobacterium","asiaticum/gordonae/paragordonae"
"Otu15413",NA,NA
"Otu15415",NA,NA
"Otu15416",NA,NA
"Otu15417",NA,NA
"Otu15420",NA,NA
"Otu15423",NA,NA
"Otu15424",NA,NA
"Otu15425",NA,NA
"Otu15428",NA,NA
"Otu15429",NA,NA
"Otu15430",NA,NA
"Otu15436",NA,NA
"Otu15440",NA,NA
"Otu15442",NA,NA
"Otu15448",NA,NA
"Otu15449",NA,NA
"Otu15454",NA,NA
"Otu15455",NA,NA
"Otu15458",NA,NA
"Otu15460",NA,NA
"Otu15461",NA,NA
"Otu15464",NA,NA
"Otu15465",NA,NA
"Otu15466",NA,NA
"Otu15467",NA,NA
"Otu15468",NA,NA
"Otu15471",NA,NA
"Otu15476",NA,NA
"Otu15482",NA,NA
"Otu15485",NA,NA
"Otu15488",NA,NA
"Otu15490",NA,NA
"Otu15491",NA,NA
"Otu15492",NA,NA
"Otu15495",NA,NA
"Otu15499",NA,NA
"Otu15503","Cetobacterium","somerae"
"Otu15507",NA,NA
"Otu15508",NA,NA
"Otu15509",NA,NA
"Otu15511",NA,NA
"Otu15517",NA,NA
"Otu15518",NA,NA
"Otu15520",NA,NA
"Otu15521",NA,NA
"Otu15522",NA,NA
"Otu15526",NA,NA
"Otu15527",NA,NA
"Otu15528",NA,NA
"Otu15529",NA,NA
"Otu15531",NA,NA
"Otu15533",NA,NA
"Otu15538",NA,NA
"Otu15540",NA,NA
"Otu15541",NA,NA
"Otu15546",NA,NA
"Otu15548",NA,NA
"Otu15549",NA,NA
"Otu15550",NA,NA
"Otu15551",NA,NA
"Otu15552",NA,NA
"Otu15554",NA,NA
"Otu15556",NA,NA
"Otu15557",NA,NA
"Otu15561",NA,NA
"Otu15562",NA,NA
"Otu15563",NA,NA
"Otu15564",NA,NA
"Otu15569",NA,NA
"Otu15573",NA,NA
"Otu15574",NA,NA
"Otu15575",NA,NA
"Otu15577",NA,NA
"Otu15578",NA,NA
"Otu15579",NA,NA
"Otu15581",NA,NA
"Otu15584",NA,NA
"Otu15585",NA,NA
"Otu15587",NA,NA
"Otu15588",NA,NA
"Otu15590",NA,NA
"Otu15593",NA,NA
"Otu15594",NA,NA
"Otu15595",NA,NA
"Otu15599",NA,NA
"Otu15600",NA,NA
"Otu15601",NA,NA
"Otu15602",NA,NA
"Otu15604",NA,NA
"Otu15606",NA,NA
"Otu15610",NA,NA
"Otu15611","Acidithiobacillus","albertensis/ferrooxidans/thiooxidans"
"Otu15612",NA,NA
"Otu15614",NA,NA
"Otu15620",NA,NA
"Otu15621",NA,NA
"Otu15625",NA,NA
"Otu15627",NA,NA
"Otu15630",NA,NA
"Otu15631",NA,NA
"Otu15632",NA,NA
"Otu15634",NA,NA
"Otu15640",NA,NA
"Otu15642",NA,NA
"Otu15646",NA,NA
"Otu15647",NA,NA
"Otu15648",NA,NA
"Otu15653",NA,NA
"Otu15654",NA,NA
"Otu15661",NA,NA
"Otu15662",NA,NA
"Otu15663",NA,NA
"Otu15666",NA,NA
"Otu15667",NA,NA
"Otu15668",NA,NA
"Otu15669",NA,NA
"Otu15671",NA,NA
"Otu15675",NA,NA
"Otu15677",NA,NA
"Otu15682",NA,NA
"Otu15688",NA,NA
"Otu15689",NA,NA
"Otu15692",NA,NA
"Otu15694",NA,NA
"Otu15696",NA,NA
"Otu15702",NA,NA
"Otu15703",NA,NA
"Otu15717",NA,NA
"Otu15720",NA,NA
"Otu15721",NA,NA
"Otu15722",NA,NA
"Otu15723",NA,NA
"Otu15724",NA,NA
"Otu15726",NA,NA
"Otu15727",NA,NA
"Otu15728",NA,NA
"Otu15733",NA,NA
"Otu15734",NA,NA
"Otu15735",NA,NA
"Otu15741",NA,NA
"Otu15742",NA,NA
"Otu15743",NA,NA
"Otu15745",NA,NA
"Otu15747",NA,NA
"Otu15748",NA,NA
"Otu15751",NA,NA
"Otu15752",NA,NA
"Otu15753",NA,NA
"Otu15754",NA,NA
"Otu15756",NA,NA
"Otu15757",NA,NA
"Otu15758",NA,NA
"Otu15759",NA,NA
"Otu15760",NA,NA
"Otu15761",NA,NA
"Otu15762",NA,NA
"Otu15763",NA,NA
"Otu15765",NA,NA
"Otu15766",NA,NA
"Otu15768",NA,NA
"Otu15773",NA,NA
"Otu15774",NA,NA
"Otu15780",NA,NA
"Otu15781",NA,NA
"Otu15782",NA,NA
"Otu15785",NA,NA
"Otu15788",NA,NA
"Otu15789",NA,NA
"Otu15792",NA,NA
"Otu15794",NA,NA
"Otu15795",NA,NA
"Otu15796",NA,NA
"Otu15797",NA,NA
"Otu15798",NA,NA
"Otu15801",NA,NA
"Otu15804",NA,NA
"Otu15805",NA,NA
"Otu15807",NA,NA
"Otu15808",NA,NA
"Otu15809",NA,NA
"Otu15810",NA,NA
"Otu15814",NA,NA
"Otu15815",NA,NA
"Otu15817",NA,NA
"Otu15818",NA,NA
"Otu15826",NA,NA
"Otu15827",NA,NA
"Otu15828",NA,NA
"Otu15829",NA,NA
"Otu15831",NA,NA
"Otu15833",NA,NA
"Otu15834",NA,NA
"Otu15837",NA,NA
"Otu15843",NA,NA
"Otu15848",NA,NA
"Otu15850",NA,NA
"Otu15851",NA,NA
"Otu15852",NA,NA
"Otu15853",NA,NA
"Otu15854",NA,NA
"Otu15860",NA,NA
"Otu15872",NA,NA
"Otu15876",NA,NA
"Otu15877",NA,NA
"Otu15885",NA,NA
"Otu15892",NA,NA
"Otu15893",NA,NA
"Otu15896",NA,NA
"Otu15897",NA,NA
"Otu15899",NA,NA
"Otu15900",NA,NA
"Otu15901",NA,NA
"Otu15902",NA,NA
"Otu15903",NA,NA
"Otu15904",NA,NA
"Otu15906",NA,NA
"Otu15907",NA,NA
"Otu15908",NA,NA
"Otu15912",NA,NA
"Otu15914",NA,NA
"Otu15916",NA,NA
"Otu15921","Bacillus","alcalophilus/aquimaris/vietnamensis"
"Otu15923",NA,NA
"Otu15929",NA,NA
"Otu15931",NA,NA
"Otu15933",NA,NA
"Otu15935",NA,NA
"Otu15936",NA,NA
"Otu15937",NA,NA
"Otu15938",NA,NA
"Otu15940",NA,NA
"Otu15941",NA,NA
"Otu15944",NA,NA
"Otu15947",NA,NA
"Otu15951",NA,NA
"Otu15952",NA,NA
"Otu15958",NA,NA
"Otu15960",NA,NA
"Otu15962",NA,NA
"Otu15964",NA,NA
"Otu15966",NA,NA
"Otu15970",NA,NA
"Otu15977",NA,NA
"Otu15980",NA,NA
"Otu15984",NA,NA
"Otu15985",NA,NA
"Otu15986",NA,NA
"Otu15989",NA,NA
"Otu15994",NA,NA
"Otu15999",NA,NA
"Otu16001",NA,NA
"Otu16007",NA,NA
"Otu16013",NA,NA
"Otu16014",NA,NA
"Otu16015",NA,NA
"Otu16016",NA,NA
"Otu16018",NA,NA
"Otu16019",NA,NA
"Otu16020",NA,NA
"Otu16021",NA,NA
"Otu16026","Kaistia","geumhonensis/hirudinis"
"Otu16031",NA,NA
"Otu16033",NA,NA
"Otu16036",NA,NA
"Otu16038",NA,NA
"Otu16041",NA,NA
"Otu16048",NA,NA
"Otu16050",NA,NA
"Otu16051",NA,NA
"Otu16053",NA,NA
"Otu16057",NA,NA
"Otu16065",NA,NA
"Otu16069",NA,NA
"Otu16073",NA,NA
"Otu16076","Endozoicomonas","arenosclerae/numazuensis"
"Otu16083",NA,NA
"Otu16085",NA,NA
"Otu16086",NA,NA
"Otu16088",NA,NA
"Otu16090",NA,NA
"Otu16099",NA,NA
"Otu16100",NA,NA
"Otu16101",NA,NA
"Otu16102",NA,NA
"Otu16108",NA,NA
"Otu16111",NA,NA
"Otu16112",NA,NA
"Otu16114",NA,NA
"Otu16117",NA,NA
"Otu16119",NA,NA
"Otu16121",NA,NA
"Otu16126",NA,NA
"Otu16128",NA,NA
"Otu16129",NA,NA
"Otu16135",NA,NA
"Otu16136",NA,NA
"Otu16138",NA,NA
"Otu16142",NA,NA
"Otu16152",NA,NA
"Otu16159",NA,NA
"Otu16160",NA,NA
"Otu16163","Dokdonella","ginsengisoli/soli"
"Otu16170",NA,NA
"Otu16171",NA,NA
"Otu16172",NA,NA
"Otu16173",NA,NA
"Otu16174",NA,NA
"Otu16178",NA,NA
"Otu16179",NA,NA
"Otu16180",NA,NA
"Otu16183","Mycobacterium","africanum/arosiense/avium/bohemicum/bouchedurhonense/bourgelatii/bovis/canettii/caprae/chesapeaki/chimaera/colombiense/gastri/indicus/intermedium/intracellulare/kansasii/liflandii/mantenii/marinum/marseillense/microti/mungi/nebraskense/orygis/paraffinicum/paraintracellulare/paraseoulense/pinnipedii/pseudoshottsii/saskatchewanense/scrofulaceum/seoulense/shinjukuense/shottsii/timonense/tuberculosis/ulcerans/vulneris/yongonense"
"Otu16185",NA,NA
"Otu16186",NA,NA
"Otu16187",NA,NA
"Otu16189",NA,NA
"Otu16191",NA,NA
"Otu16192",NA,NA
"Otu16195","Streptococcus","ferus"
"Otu16199",NA,NA
"Otu16203",NA,NA
"Otu16207",NA,NA
"Otu16210",NA,NA
"Otu16211",NA,NA
"Otu16218",NA,NA
"Otu16219",NA,NA
"Otu16220",NA,NA
"Otu16227",NA,NA
"Otu16228",NA,NA
"Otu16229",NA,NA
"Otu16230",NA,NA
"Otu16231",NA,NA
"Otu16233",NA,NA
"Otu16236",NA,NA
"Otu16237",NA,NA
"Otu16238",NA,NA
"Otu16239",NA,NA
"Otu16240",NA,NA
"Otu16243",NA,NA
"Otu16244",NA,NA
"Otu16245",NA,NA
"Otu16246",NA,NA
"Otu16250",NA,NA
"Otu16251",NA,NA
"Otu16252",NA,NA
"Otu16258",NA,NA
"Otu16259",NA,NA
"Otu16260",NA,NA
"Otu16261",NA,NA
"Otu16263",NA,NA
"Otu16264",NA,NA
"Otu16265",NA,NA
"Otu16266",NA,NA
"Otu16270",NA,NA
"Otu16271",NA,NA
"Otu16272",NA,NA
"Otu16273",NA,NA
"Otu16274",NA,NA
"Otu16275",NA,NA
"Otu16276",NA,NA
"Otu16279",NA,NA
"Otu16280",NA,NA
"Otu16281",NA,NA
"Otu16282",NA,NA
"Otu16283",NA,NA
"Otu16284",NA,NA
"Otu16286",NA,NA
"Otu16287",NA,NA
"Otu16288",NA,NA
"Otu16289",NA,NA
"Otu16291",NA,NA
"Otu16293",NA,NA
"Otu16294",NA,NA
"Otu16296",NA,NA
"Otu16297",NA,NA
"Otu16298",NA,NA
"Otu16300",NA,NA
"Otu16302","Arthrobacter","flavus/parietis/subterraneus/tecti/tumbae"
"Otu16303",NA,NA
"Otu16304",NA,NA
"Otu16306",NA,NA
"Otu16308",NA,NA
"Otu16309",NA,NA
"Otu16310",NA,NA
"Otu16311",NA,NA
"Otu16314",NA,NA
"Otu16316",NA,NA
"Otu16318",NA,NA
"Otu16319",NA,NA
"Otu16320",NA,NA
"Otu16321","Zhongshania","antarctica/borealis/guokunii"
"Otu16323",NA,NA
"Otu16324",NA,NA
"Otu16325",NA,NA
"Otu16326",NA,NA
"Otu16327",NA,NA
"Otu16328",NA,NA
"Otu16329",NA,NA
"Otu16330",NA,NA
"Otu16331",NA,NA
"Otu16332",NA,NA
"Otu16334",NA,NA
"Otu16336",NA,NA
"Otu16339",NA,NA
"Otu16340",NA,NA
"Otu16342",NA,NA
"Otu16343",NA,NA
"Otu16344",NA,NA
"Otu16346",NA,NA
"Otu16349",NA,NA
"Otu16350",NA,NA
"Otu16352",NA,NA
"Otu16357",NA,NA
"Otu16362",NA,NA
"Otu16367",NA,NA
"Otu16368",NA,NA
"Otu16369",NA,NA
"Otu16370",NA,NA
"Otu16373",NA,NA
"Otu16374",NA,NA
"Otu16376",NA,NA
"Otu16379",NA,NA
"Otu16380",NA,NA
"Otu16384",NA,NA
"Otu16393",NA,NA
"Otu16397",NA,NA
"Otu16408",NA,NA
"Otu16410",NA,NA
"Otu16411",NA,NA
"Otu16412",NA,NA
"Otu16413",NA,NA
"Otu16417",NA,NA
"Otu16419",NA,NA
"Otu16421",NA,NA
"Otu16422",NA,NA
"Otu16425",NA,NA
"Otu16427",NA,NA
"Otu16429",NA,NA
"Otu16431",NA,NA
"Otu16432",NA,NA
"Otu16433",NA,NA
"Otu16435",NA,NA
"Otu16436",NA,NA
"Otu16437",NA,NA
"Otu16441",NA,NA
"Otu16449",NA,NA
"Otu16451",NA,NA
"Otu16453",NA,NA
"Otu16457",NA,NA
"Otu16464",NA,NA
"Otu16466",NA,NA
"Otu16467",NA,NA
"Otu16471",NA,NA
"Otu16475",NA,NA
"Otu16476",NA,NA
"Otu16478",NA,NA
"Otu16482",NA,NA
"Otu16483",NA,NA
"Otu16484",NA,NA
"Otu16487",NA,NA
"Otu16488",NA,NA
"Otu16490",NA,NA
"Otu16492",NA,NA
"Otu16494",NA,NA
"Otu16495",NA,NA
"Otu16497",NA,NA
"Otu16500",NA,NA
"Otu16505",NA,NA
"Otu16508",NA,NA
"Otu16513",NA,NA
"Otu16527",NA,NA
"Otu16528",NA,NA
"Otu16530",NA,NA
"Otu16531",NA,NA
"Otu16532",NA,NA
"Otu16535",NA,NA
"Otu16539",NA,NA
"Otu16541",NA,NA
"Otu16542",NA,NA
"Otu16547",NA,NA
"Otu16549",NA,NA
"Otu16552",NA,NA
"Otu16556",NA,NA
"Otu16560",NA,NA
"Otu16561",NA,NA
"Otu16562",NA,NA
"Otu16568","Nocardioides","aestuarii"
"Otu16572","Muricauda","aquimarina"
"Otu16573",NA,NA
"Otu16579",NA,NA
"Otu16582",NA,NA
"Otu16584",NA,NA
"Otu16592",NA,NA
"Otu16596",NA,NA
"Otu16597",NA,NA
"Otu16601",NA,NA
"Otu16603",NA,NA
"Otu16604",NA,NA
"Otu16605",NA,NA
"Otu16607",NA,NA
"Otu16611",NA,NA
"Otu16612","Tistrella","mobilis"
"Otu16617",NA,NA
"Otu16618",NA,NA
"Otu16622",NA,NA
"Otu16623",NA,NA
"Otu16625",NA,NA
"Otu16627",NA,NA
"Otu16630",NA,NA
"Otu16631",NA,NA
"Otu16633",NA,NA
"Otu16634",NA,NA
"Otu16635",NA,NA
"Otu16637",NA,NA
"Otu16638",NA,NA
"Otu16639",NA,NA
"Otu16640",NA,NA
"Otu16643",NA,NA
"Otu16644",NA,NA
"Otu16646",NA,NA
"Otu16647",NA,NA
"Otu16648",NA,NA
"Otu16650",NA,NA
"Otu16653",NA,NA
"Otu16655",NA,NA
"Otu16656",NA,NA
"Otu16663",NA,NA
"Otu16664",NA,NA
"Otu16665",NA,NA
"Otu16667",NA,NA
"Otu16669",NA,NA
"Otu16671",NA,NA
"Otu16674",NA,NA
"Otu16676",NA,NA
"Otu16677",NA,NA
"Otu16681","Methylophilus","flavus/freyburgensis/leisingeri/luteus/methylotrophus/rhizosphaerae"
"Otu16682",NA,NA
"Otu16686",NA,NA
"Otu16693",NA,NA
