"","Genus","Species"
"Otu05320",NA,NA
"Otu05321",NA,NA
"Otu05322",NA,NA
"Otu05323",NA,NA
"Otu05325",NA,NA
"Otu05326",NA,NA
"Otu05327",NA,NA
"Otu05328",NA,NA
"Otu05329",NA,NA
"Otu05330",NA,NA
"Otu05331",NA,NA
"Otu05332",NA,NA
"Otu05333",NA,NA
"Otu05334",NA,NA
"Otu05335",NA,NA
"Otu05336",NA,NA
"Otu05337",NA,NA
"Otu05339",NA,NA
"Otu05340",NA,NA
"Otu05342",NA,NA
"Otu05343",NA,NA
"Otu05344",NA,NA
"Otu05345",NA,NA
"Otu05346",NA,NA
"Otu05347",NA,NA
"Otu05348",NA,NA
"Otu05351",NA,NA
"Otu05353",NA,NA
"Otu05354",NA,NA
"Otu05355",NA,NA
"Otu05356",NA,NA
"Otu05358",NA,NA
"Otu05359",NA,NA
"Otu05360",NA,NA
"Otu05361",NA,NA
"Otu05362",NA,NA
"Otu05364",NA,NA
"Otu05366",NA,NA
"Otu05367",NA,NA
"Otu05368",NA,NA
"Otu05369",NA,NA
"Otu05370",NA,NA
"Otu05371",NA,NA
"Otu05372",NA,NA
"Otu05373",NA,NA
"Otu05374",NA,NA
"Otu05375",NA,NA
"Otu05377",NA,NA
"Otu05378",NA,NA
"Otu05379",NA,NA
"Otu05380",NA,NA
"Otu05381",NA,NA
"Otu05382",NA,NA
"Otu05383",NA,NA
"Otu05384",NA,NA
"Otu05385",NA,NA
"Otu05386",NA,NA
"Otu05387",NA,NA
"Otu05388",NA,NA
"Otu05389",NA,NA
"Otu05390",NA,NA
"Otu05391",NA,NA
"Otu05392",NA,NA
"Otu05393",NA,NA
"Otu05394",NA,NA
"Otu05395",NA,NA
"Otu05396","Leucothrix","mucor"
"Otu05397",NA,NA
"Otu05398",NA,NA
"Otu05400",NA,NA
"Otu05404",NA,NA
"Otu05405",NA,NA
"Otu05406",NA,NA
"Otu05407",NA,NA
"Otu05409",NA,NA
"Otu05412",NA,NA
"Otu05413",NA,NA
"Otu05414","Azospira","oryzae"
"Otu05416",NA,NA
"Otu05417",NA,NA
"Otu05418",NA,NA
"Otu05419",NA,NA
"Otu05420",NA,NA
"Otu05421",NA,NA
"Otu05423",NA,NA
"Otu05424",NA,NA
"Otu05425",NA,NA
"Otu05427",NA,NA
"Otu05428",NA,NA
"Otu05429",NA,NA
"Otu05430",NA,NA
"Otu05431",NA,NA
"Otu05432",NA,NA
"Otu05433",NA,NA
"Otu05434",NA,NA
"Otu05435",NA,NA
"Otu05436",NA,NA
"Otu05437",NA,NA
"Otu05438",NA,NA
"Otu05442",NA,NA
"Otu05445",NA,NA
"Otu05446",NA,NA
"Otu05447",NA,NA
"Otu05449",NA,NA
"Otu05451",NA,NA
"Otu05452",NA,NA
"Otu05453",NA,NA
"Otu05454",NA,NA
"Otu05456",NA,NA
"Otu05457",NA,NA
"Otu05458","Colwellia","aestuarii/chukchiensis/piezophila/sediminilitoris"
"Otu05459",NA,NA
"Otu05461",NA,NA
"Otu05462",NA,NA
"Otu05463",NA,NA
"Otu05464",NA,NA
"Otu05465","Actinomyces","israelii"
"Otu05466",NA,NA
"Otu05467",NA,NA
"Otu05468",NA,NA
"Otu05471",NA,NA
"Otu05472",NA,NA
"Otu05473",NA,NA
"Otu05474",NA,NA
"Otu05475",NA,NA
"Otu05476",NA,NA
"Otu05477",NA,NA
"Otu05478","Turneriella","parva"
"Otu05479",NA,NA
"Otu05481",NA,NA
"Otu05482",NA,NA
"Otu05484",NA,NA
"Otu05488",NA,NA
"Otu05489","Acinetobacter","baumannii"
"Otu05491",NA,NA
"Otu05492",NA,NA
"Otu05493",NA,NA
"Otu05494",NA,NA
"Otu05496",NA,NA
"Otu05497",NA,NA
"Otu05499",NA,NA
"Otu05500",NA,NA
"Otu05502",NA,NA
"Otu05503",NA,NA
"Otu05504",NA,NA
"Otu05505",NA,NA
"Otu05507",NA,NA
"Otu05508",NA,NA
"Otu05509",NA,NA
"Otu05510",NA,NA
"Otu05511",NA,NA
"Otu05512",NA,NA
"Otu05513",NA,NA
"Otu05514",NA,NA
"Otu05515",NA,NA
"Otu05516",NA,NA
"Otu05518",NA,NA
"Otu05519",NA,NA
"Otu05521",NA,NA
"Otu05522",NA,NA
"Otu05523",NA,NA
"Otu05524",NA,NA
"Otu05526",NA,NA
"Otu05528",NA,NA
"Otu05529",NA,NA
"Otu05531",NA,NA
"Otu05532",NA,NA
"Otu05534",NA,NA
"Otu05536",NA,NA
"Otu05537",NA,NA
"Otu05538",NA,NA
"Otu05539",NA,NA
"Otu05540",NA,NA
"Otu05542",NA,NA
"Otu05543",NA,NA
"Otu05544",NA,NA
"Otu05547",NA,NA
"Otu05548",NA,NA
"Otu05549","Aminomonas","paucivorans"
"Otu05550",NA,NA
"Otu05551",NA,NA
"Otu05553",NA,NA
"Otu05554",NA,NA
"Otu05555",NA,NA
"Otu05557",NA,NA
"Otu05559",NA,NA
"Otu05560",NA,NA
"Otu05562",NA,NA
"Otu05563",NA,NA
"Otu05565",NA,NA
"Otu05566","Flammeovirga","pacifica/yaeyamensis"
"Otu05568",NA,NA
"Otu05569",NA,NA
"Otu05570",NA,NA
"Otu05571",NA,NA
"Otu05573",NA,NA
"Otu05575",NA,NA
"Otu05576",NA,NA
"Otu05577",NA,NA
"Otu05578",NA,NA
"Otu05579",NA,NA
"Otu05582",NA,NA
"Otu05583",NA,NA
"Otu05584",NA,NA
"Otu05585",NA,NA
"Otu05586",NA,NA
"Otu05589",NA,NA
"Otu05590",NA,NA
"Otu05591",NA,NA
"Otu05592",NA,NA
"Otu05593",NA,NA
"Otu05594",NA,NA
"Otu05595",NA,NA
"Otu05596",NA,NA
"Otu05597",NA,NA
"Otu05599",NA,NA
"Otu05600",NA,NA
"Otu05601",NA,NA
"Otu05602",NA,NA
"Otu05604",NA,NA
"Otu05605",NA,NA
"Otu05606","Methylosarcina","fibrata"
"Otu05607",NA,NA
"Otu05609",NA,NA
"Otu05610",NA,NA
"Otu05613",NA,NA
"Otu05615",NA,NA
"Otu05616",NA,NA
"Otu05617",NA,NA
"Otu05619",NA,NA
"Otu05621",NA,NA
"Otu05622",NA,NA
"Otu05623",NA,NA
"Otu05624",NA,NA
"Otu05625",NA,NA
"Otu05626",NA,NA
"Otu05627",NA,NA
"Otu05628",NA,NA
"Otu05629",NA,NA
"Otu05630",NA,NA
"Otu05631",NA,NA
"Otu05633",NA,NA
"Otu05637",NA,NA
"Otu05639",NA,NA
"Otu05640",NA,NA
"Otu05641",NA,NA
"Otu05642",NA,NA
"Otu05643",NA,NA
"Otu05644",NA,NA
"Otu05646",NA,NA
"Otu05649",NA,NA
"Otu05651",NA,NA
"Otu05652",NA,NA
"Otu05653",NA,NA
"Otu05654",NA,NA
"Otu05655",NA,NA
"Otu05656",NA,NA
"Otu05658",NA,NA
"Otu05659",NA,NA
"Otu05660",NA,NA
"Otu05662",NA,NA
"Otu05664",NA,NA
"Otu05665",NA,NA
"Otu05666",NA,NA
"Otu05667",NA,NA
"Otu05668",NA,NA
"Otu05669",NA,NA
"Otu05670",NA,NA
"Otu05671",NA,NA
"Otu05672",NA,NA
"Otu05673",NA,NA
"Otu05675",NA,NA
"Otu05676",NA,NA
"Otu05677",NA,NA
"Otu05678",NA,NA
"Otu05681",NA,NA
"Otu05682",NA,NA
"Otu05683",NA,NA
"Otu05685",NA,NA
"Otu05686",NA,NA
"Otu05687",NA,NA
"Otu05689",NA,NA
"Otu05690",NA,NA
"Otu05691",NA,NA
"Otu05693",NA,NA
"Otu05694",NA,NA
"Otu05695",NA,NA
"Otu05696",NA,NA
"Otu05699",NA,NA
"Otu05700",NA,NA
"Otu05702",NA,NA
"Otu05705",NA,NA
"Otu05706",NA,NA
"Otu05707",NA,NA
"Otu05708",NA,NA
"Otu05709",NA,NA
"Otu05710",NA,NA
"Otu05711",NA,NA
"Otu05712",NA,NA
"Otu05714",NA,NA
"Otu05715",NA,NA
"Otu05716",NA,NA
"Otu05718",NA,NA
"Otu05719",NA,NA
"Otu05721",NA,NA
"Otu05722",NA,NA
"Otu05727",NA,NA
"Otu05729",NA,NA
"Otu05730",NA,NA
"Otu05731",NA,NA
"Otu05733",NA,NA
"Otu05734",NA,NA
"Otu05735",NA,NA
"Otu05736",NA,NA
"Otu05737",NA,NA
"Otu05738",NA,NA
"Otu05740","Desulfobacter","postgatei"
"Otu05742",NA,NA
"Otu05743",NA,NA
"Otu05744",NA,NA
"Otu05745",NA,NA
"Otu05746",NA,NA
"Otu05747",NA,NA
"Otu05748",NA,NA
"Otu05749",NA,NA
"Otu05750",NA,NA
"Otu05751",NA,NA
"Otu05752",NA,NA
"Otu05753",NA,NA
"Otu05754",NA,NA
"Otu05755",NA,NA
"Otu05756",NA,NA
"Otu05757",NA,NA
"Otu05758",NA,NA
"Otu05760",NA,NA
"Otu05762",NA,NA
"Otu05763",NA,NA
"Otu05765",NA,NA
"Otu05767",NA,NA
"Otu05768",NA,NA
"Otu05770",NA,NA
"Otu05771",NA,NA
"Otu05772",NA,NA
"Otu05775",NA,NA
"Otu05776",NA,NA
"Otu05777",NA,NA
"Otu05778",NA,NA
"Otu05779",NA,NA
"Otu05780",NA,NA
"Otu05781",NA,NA
"Otu05785",NA,NA
"Otu05786",NA,NA
"Otu05787",NA,NA
"Otu05788",NA,NA
"Otu05789",NA,NA
"Otu05790",NA,NA
"Otu05791",NA,NA
"Otu05794","Gardnerella","vaginalis"
"Otu05795",NA,NA
"Otu05797",NA,NA
"Otu05798","Dysgonomonas","mossii/oryzarvi"
"Otu05799",NA,NA
"Otu05802",NA,NA
"Otu05803",NA,NA
"Otu05804",NA,NA
"Otu05805",NA,NA
"Otu05808",NA,NA
"Otu05809",NA,NA
"Otu05810",NA,NA
"Otu05811",NA,NA
"Otu05812",NA,NA
"Otu05813",NA,NA
"Otu05814",NA,NA
"Otu05815",NA,NA
"Otu05816",NA,NA
"Otu05817",NA,NA
"Otu05818",NA,NA
"Otu05820",NA,NA
"Otu05821",NA,NA
"Otu05822",NA,NA
"Otu05824",NA,NA
"Otu05826",NA,NA
"Otu05827",NA,NA
"Otu05828",NA,NA
"Otu05830",NA,NA
"Otu05832",NA,NA
"Otu05833",NA,NA
"Otu05834",NA,NA
"Otu05836",NA,NA
"Otu05838",NA,NA
"Otu05839",NA,NA
"Otu05840",NA,NA
"Otu05841",NA,NA
"Otu05843",NA,NA
"Otu05844",NA,NA
"Otu05845",NA,NA
"Otu05847",NA,NA
"Otu05848",NA,NA
"Otu05849",NA,NA
"Otu05850",NA,NA
"Otu05852",NA,NA
"Otu05854",NA,NA
"Otu05855",NA,NA
"Otu05857",NA,NA
"Otu05858",NA,NA
"Otu05860",NA,NA
"Otu05861",NA,NA
"Otu05862",NA,NA
"Otu05863",NA,NA
"Otu05864",NA,NA
"Otu05866",NA,NA
"Otu05870",NA,NA
"Otu05871",NA,NA
"Otu05872",NA,NA
"Otu05873",NA,NA
"Otu05874","Tetragenococcus","halophilus"
"Otu05875",NA,NA
"Otu05876",NA,NA
"Otu05877",NA,NA
"Otu05878",NA,NA
"Otu05879",NA,NA
"Otu05880",NA,NA
"Otu05881",NA,NA
"Otu05882",NA,NA
"Otu05883",NA,NA
"Otu05884",NA,NA
"Otu05885",NA,NA
"Otu05886",NA,NA
"Otu05887",NA,NA
"Otu05888",NA,NA
"Otu05890",NA,NA
"Otu05892",NA,NA
"Otu05893",NA,NA
"Otu05894",NA,NA
"Otu05895",NA,NA
"Otu05896",NA,NA
"Otu05899",NA,NA
"Otu05902",NA,NA
"Otu05903",NA,NA
"Otu05904",NA,NA
"Otu05905",NA,NA
"Otu05908",NA,NA
"Otu05909",NA,NA
"Otu05910",NA,NA
"Otu05911",NA,NA
"Otu05912",NA,NA
"Otu05913",NA,NA
"Otu05914",NA,NA
"Otu05915",NA,NA
"Otu05916",NA,NA
"Otu05918",NA,NA
"Otu05919",NA,NA
"Otu05923",NA,NA
"Otu05924",NA,NA
"Otu05925",NA,NA
"Otu05926",NA,NA
"Otu05928",NA,NA
"Otu05929",NA,NA
"Otu05930",NA,NA
"Otu05932",NA,NA
"Otu05933",NA,NA
"Otu05936",NA,NA
"Otu05938",NA,NA
"Otu05940",NA,NA
"Otu05941",NA,NA
"Otu05942",NA,NA
"Otu05943",NA,NA
"Otu05944",NA,NA
"Otu05945",NA,NA
"Otu05946",NA,NA
"Otu05948",NA,NA
"Otu05949",NA,NA
"Otu05951",NA,NA
"Otu05953",NA,NA
"Otu05954",NA,NA
"Otu05955",NA,NA
"Otu05956",NA,NA
"Otu05958",NA,NA
"Otu05959",NA,NA
"Otu05961",NA,NA
"Otu05962",NA,NA
"Otu05963",NA,NA
"Otu05964",NA,NA
"Otu05966",NA,NA
"Otu05967",NA,NA
"Otu05968",NA,NA
"Otu05970",NA,NA
"Otu05971",NA,NA
"Otu05972",NA,NA
"Otu05973",NA,NA
"Otu05974",NA,NA
"Otu05975",NA,NA
"Otu05976",NA,NA
"Otu05977",NA,NA
"Otu05978",NA,NA
"Otu05979",NA,NA
"Otu05980",NA,NA
"Otu05981",NA,NA
"Otu05982",NA,NA
"Otu05985",NA,NA
"Otu05986",NA,NA
"Otu05987",NA,NA
"Otu05988",NA,NA
"Otu05989",NA,NA
"Otu05990",NA,NA
"Otu05991",NA,NA
"Otu05992",NA,NA
"Otu05993","Silanimonas","mangrovi"
"Otu05994",NA,NA
"Otu05996",NA,NA
"Otu05999",NA,NA
"Otu06000",NA,NA
"Otu06001",NA,NA
"Otu06002",NA,NA
"Otu06003",NA,NA
"Otu06004",NA,NA
"Otu06006","Lutaonella","thermophila"
"Otu06009",NA,NA
"Otu06010",NA,NA
"Otu06011",NA,NA
"Otu06012",NA,NA
"Otu06014",NA,NA
"Otu06016",NA,NA
"Otu06017",NA,NA
"Otu06018",NA,NA
"Otu06020",NA,NA
"Otu06022",NA,NA
"Otu06023",NA,NA
"Otu06024",NA,NA
"Otu06026",NA,NA
"Otu06028",NA,NA
"Otu06029",NA,NA
"Otu06030",NA,NA
"Otu06031",NA,NA
"Otu06034",NA,NA
"Otu06035",NA,NA
"Otu06038",NA,NA
"Otu06039",NA,NA
"Otu06040",NA,NA
"Otu06042",NA,NA
"Otu06043",NA,NA
"Otu06047",NA,NA
"Otu06048",NA,NA
"Otu06049",NA,NA
"Otu06051",NA,NA
"Otu06052",NA,NA
"Otu06055",NA,NA
"Otu06057",NA,NA
"Otu06058",NA,NA
"Otu06059",NA,NA
"Otu06062",NA,NA
"Otu06064",NA,NA
"Otu06066",NA,NA
"Otu06067",NA,NA
"Otu06068",NA,NA
"Otu06070",NA,NA
"Otu06072",NA,NA
"Otu06073",NA,NA
"Otu06076",NA,NA
"Otu06077",NA,NA
"Otu06079",NA,NA
"Otu06083",NA,NA
"Otu06084",NA,NA
"Otu06088",NA,NA
"Otu06089",NA,NA
"Otu06090",NA,NA
"Otu06094",NA,NA
"Otu06095",NA,NA
"Otu06097",NA,NA
"Otu06100",NA,NA
"Otu06104",NA,NA
"Otu06105",NA,NA
"Otu06106",NA,NA
"Otu06107",NA,NA
"Otu06108",NA,NA
"Otu06109",NA,NA
"Otu06111",NA,NA
"Otu06115",NA,NA
"Otu06117",NA,NA
"Otu06118",NA,NA
"Otu06122",NA,NA
"Otu06124",NA,NA
"Otu06125",NA,NA
"Otu06126",NA,NA
"Otu06127",NA,NA
"Otu06129",NA,NA
"Otu06130",NA,NA
"Otu06131",NA,NA
"Otu06132",NA,NA
"Otu06133",NA,NA
"Otu06134",NA,NA
"Otu06135",NA,NA
"Otu06138",NA,NA
"Otu06140",NA,NA
"Otu06142",NA,NA
"Otu06143","Pseudoxanthomonas","taiwanensis"
"Otu06145",NA,NA
"Otu06148",NA,NA
"Otu06150",NA,NA
"Otu06152",NA,NA
"Otu06153",NA,NA
"Otu06154",NA,NA
"Otu06155",NA,NA
"Otu06156",NA,NA
"Otu06157",NA,NA
"Otu06159",NA,NA
"Otu06160",NA,NA
"Otu06161",NA,NA
"Otu06162",NA,NA
"Otu06163",NA,NA
"Otu06164",NA,NA
"Otu06165",NA,NA
"Otu06167",NA,NA
"Otu06168",NA,NA
"Otu06169",NA,NA
"Otu06170",NA,NA
"Otu06171",NA,NA
"Otu06174",NA,NA
"Otu06176",NA,NA
"Otu06177",NA,NA
"Otu06178",NA,NA
"Otu06179",NA,NA
"Otu06180",NA,NA
"Otu06181",NA,NA
"Otu06183",NA,NA
"Otu06184",NA,NA
"Otu06185",NA,NA
"Otu06189",NA,NA
"Otu06190",NA,NA
"Otu06191",NA,NA
"Otu06192",NA,NA
"Otu06196",NA,NA
"Otu06197",NA,NA
"Otu06198",NA,NA
"Otu06200",NA,NA
"Otu06201","Empedobacter","falsenii"
"Otu06202",NA,NA
"Otu06203",NA,NA
"Otu06204",NA,NA
"Otu06205",NA,NA
"Otu06206",NA,NA
"Otu06207",NA,NA
"Otu06208",NA,NA
"Otu06210",NA,NA
"Otu06211",NA,NA
"Otu06215",NA,NA
"Otu06218",NA,NA
"Otu06219",NA,NA
"Otu06220",NA,NA
"Otu06221",NA,NA
"Otu06222",NA,NA
"Otu06223",NA,NA
"Otu06225",NA,NA
"Otu06226",NA,NA
"Otu06227",NA,NA
"Otu06228",NA,NA
"Otu06229",NA,NA
"Otu06231",NA,NA
"Otu06232",NA,NA
"Otu06233",NA,NA
"Otu06234",NA,NA
"Otu06236",NA,NA
"Otu06237",NA,NA
"Otu06240",NA,NA
"Otu06241",NA,NA
"Otu06242",NA,NA
"Otu06243",NA,NA
"Otu06244",NA,NA
"Otu06245",NA,NA
"Otu06246",NA,NA
"Otu06247",NA,NA
"Otu06248",NA,NA
"Otu06249",NA,NA
"Otu06250",NA,NA
"Otu06251",NA,NA
"Otu06252",NA,NA
"Otu06253",NA,NA
"Otu06254",NA,NA
"Otu06255",NA,NA
"Otu06256","Draconibacterium","sediminis"
"Otu06257",NA,NA
"Otu06258",NA,NA
"Otu06259",NA,NA
"Otu06260",NA,NA
"Otu06261",NA,NA
"Otu06262",NA,NA
"Otu06263",NA,NA
"Otu06264",NA,NA
"Otu06265",NA,NA
"Otu06267","Fulvitalea","axinellae"
"Otu06268",NA,NA
"Otu06269",NA,NA
"Otu06271",NA,NA
"Otu06273",NA,NA
"Otu06274",NA,NA
"Otu06275",NA,NA
"Otu06276",NA,NA
"Otu06277",NA,NA
"Otu06278",NA,NA
"Otu06281",NA,NA
"Otu06284",NA,NA
"Otu06285",NA,NA
"Otu06286",NA,NA
"Otu06287",NA,NA
"Otu06289",NA,NA
"Otu06290",NA,NA
"Otu06293",NA,NA
"Otu06295",NA,NA
"Otu06296",NA,NA
"Otu06297",NA,NA
"Otu06298",NA,NA
"Otu06300",NA,NA
"Otu06301",NA,NA
"Otu06302",NA,NA
"Otu06303",NA,NA
"Otu06304",NA,NA
"Otu06306",NA,NA
"Otu06308",NA,NA
"Otu06309",NA,NA
"Otu06310",NA,NA
"Otu06311",NA,NA
"Otu06312",NA,NA
"Otu06313",NA,NA
"Otu06314",NA,NA
"Otu06315",NA,NA
"Otu06317",NA,NA
"Otu06318",NA,NA
"Otu06319",NA,NA
"Otu06321",NA,NA
"Otu06322",NA,NA
"Otu06323",NA,NA
"Otu06324",NA,NA
"Otu06325",NA,NA
"Otu06326",NA,NA
"Otu06329",NA,NA
"Otu06331",NA,NA
"Otu06333",NA,NA
"Otu06334",NA,NA
"Otu06336",NA,NA
"Otu06340",NA,NA
"Otu06341",NA,NA
"Otu06342",NA,NA
"Otu06344",NA,NA
"Otu06345",NA,NA
"Otu06348",NA,NA
"Otu06349",NA,NA
"Otu06351",NA,NA
"Otu06352",NA,NA
"Otu06353",NA,NA
"Otu06354",NA,NA
"Otu06356",NA,NA
"Otu06357",NA,NA
"Otu06358",NA,NA
"Otu06359",NA,NA
"Otu06360",NA,NA
"Otu06361",NA,NA
"Otu06362",NA,NA
"Otu06364",NA,NA
"Otu06365",NA,NA
"Otu06366",NA,NA
"Otu06368",NA,NA
"Otu06369",NA,NA
"Otu06370",NA,NA
"Otu06371",NA,NA
"Otu06372","Robiginitalea","myxolifaciens"
"Otu06373",NA,NA
"Otu06374",NA,NA
"Otu06375",NA,NA
"Otu06376",NA,NA
"Otu06378",NA,NA
"Otu06379",NA,NA
"Otu06381",NA,NA
"Otu06382",NA,NA
"Otu06383",NA,NA
"Otu06384",NA,NA
"Otu06385",NA,NA
"Otu06386",NA,NA
"Otu06387",NA,NA
"Otu06389","Psychromonas","kaikoae/marina/profunda"
"Otu06390",NA,NA
"Otu06392",NA,NA
"Otu06393",NA,NA
"Otu06394",NA,NA
"Otu06397",NA,NA
"Otu06398",NA,NA
"Otu06400",NA,NA
"Otu06403",NA,NA
"Otu06404",NA,NA
"Otu06405",NA,NA
"Otu06411",NA,NA
"Otu06413",NA,NA
"Otu06414",NA,NA
"Otu06416",NA,NA
"Otu06417",NA,NA
"Otu06419",NA,NA
"Otu06424",NA,NA
"Otu06425","Kordia","algicida"
"Otu06426",NA,NA
"Otu06427",NA,NA
"Otu06429",NA,NA
"Otu06430",NA,NA
"Otu06431",NA,NA
"Otu06432",NA,NA
"Otu06434",NA,NA
"Otu06435",NA,NA
"Otu06436",NA,NA
"Otu06439",NA,NA
"Otu06440",NA,NA
"Otu06441",NA,NA
"Otu06442",NA,NA
"Otu06443",NA,NA
"Otu06444",NA,NA
"Otu06445",NA,NA
"Otu06447",NA,NA
"Otu06448",NA,NA
"Otu06449",NA,NA
"Otu06450",NA,NA
"Otu06451",NA,NA
"Otu06453",NA,NA
"Otu06454",NA,NA
"Otu06455",NA,NA
"Otu06456",NA,NA
"Otu06457",NA,NA
"Otu06458",NA,NA
"Otu06459",NA,NA
"Otu06460",NA,NA
"Otu06464",NA,NA
"Otu06466",NA,NA
"Otu06467",NA,NA
"Otu06468",NA,NA
"Otu06469",NA,NA
"Otu06470",NA,NA
"Otu06471",NA,NA
"Otu06473",NA,NA
"Otu06474",NA,NA
"Otu06476",NA,NA
"Otu06477",NA,NA
"Otu06480",NA,NA
"Otu06481",NA,NA
"Otu06482",NA,NA
"Otu06483",NA,NA
"Otu06484",NA,NA
"Otu06485",NA,NA
"Otu06487",NA,NA
"Otu06490",NA,NA
"Otu06492",NA,NA
"Otu06493",NA,NA
"Otu06494",NA,NA
"Otu06497",NA,NA
"Otu06498",NA,NA
"Otu06499",NA,NA
"Otu06501",NA,NA
"Otu06503",NA,NA
"Otu06508",NA,NA
"Otu06509",NA,NA
"Otu06510",NA,NA
"Otu06511",NA,NA
"Otu06512",NA,NA
"Otu06513","Desulfovibrio","ferrireducens"
"Otu06516",NA,NA
"Otu06517",NA,NA
"Otu06518",NA,NA
"Otu06519",NA,NA
"Otu06520",NA,NA
"Otu06521",NA,NA
"Otu06522",NA,NA
"Otu06523","Paraclostridium","benzoelyticum/bifermentans"
"Otu06524",NA,NA
"Otu06525",NA,NA
"Otu06526",NA,NA
"Otu06527",NA,NA
"Otu06528",NA,NA
"Otu06529",NA,NA
"Otu06530",NA,NA
"Otu06532",NA,NA
"Otu06533",NA,NA
"Otu06534",NA,NA
"Otu06538",NA,NA
"Otu06539",NA,NA
"Otu06540",NA,NA
"Otu06541",NA,NA
"Otu06545",NA,NA
"Otu06546",NA,NA
"Otu06548",NA,NA
"Otu06550",NA,NA
"Otu06551",NA,NA
"Otu06552",NA,NA
"Otu06553",NA,NA
"Otu06554",NA,NA
"Otu06555",NA,NA
"Otu06556",NA,NA
"Otu06557",NA,NA
"Otu06558",NA,NA
"Otu06559",NA,NA
"Otu06561",NA,NA
"Otu06562",NA,NA
"Otu06563",NA,NA
"Otu06564",NA,NA
"Otu06565",NA,NA
"Otu06566",NA,NA
"Otu06567",NA,NA
"Otu06569",NA,NA
"Otu06571",NA,NA
"Otu06572",NA,NA
"Otu06573",NA,NA
"Otu06575",NA,NA
"Otu06577",NA,NA
"Otu06579",NA,NA
"Otu06582",NA,NA
"Otu06583",NA,NA
"Otu06584",NA,NA
"Otu06585",NA,NA
"Otu06587",NA,NA
"Otu06588",NA,NA
"Otu06592",NA,NA
"Otu06596",NA,NA
"Otu06597",NA,NA
"Otu06600",NA,NA
"Otu06602",NA,NA
"Otu06603",NA,NA
"Otu06604",NA,NA
"Otu06605",NA,NA
"Otu06606",NA,NA
"Otu06607",NA,NA
"Otu06610",NA,NA
"Otu06611",NA,NA
"Otu06613",NA,NA
"Otu06615",NA,NA
"Otu06616",NA,NA
"Otu06617",NA,NA
"Otu06618",NA,NA
"Otu06619",NA,NA
"Otu06620",NA,NA
"Otu06622",NA,NA
"Otu06624",NA,NA
"Otu06625",NA,NA
"Otu06627",NA,NA
"Otu06629",NA,NA
"Otu06632",NA,NA
"Otu06635",NA,NA
"Otu06636",NA,NA
"Otu06637",NA,NA
"Otu06638",NA,NA
"Otu06639",NA,NA
"Otu06641",NA,NA
"Otu06643","Propionispira","arcuata"
"Otu06644",NA,NA
"Otu06645",NA,NA
"Otu06646",NA,NA
"Otu06649",NA,NA
"Otu06652",NA,NA
"Otu06654",NA,NA
"Otu06655",NA,NA
"Otu06657",NA,NA
"Otu06658",NA,NA
"Otu06659",NA,NA
"Otu06660",NA,NA
"Otu06661",NA,NA
"Otu06662",NA,NA
"Otu06663",NA,NA
"Otu06664",NA,NA
"Otu06665",NA,NA
"Otu06666",NA,NA
"Otu06667",NA,NA
"Otu06668",NA,NA
"Otu06669",NA,NA
"Otu06671",NA,NA
"Otu06672",NA,NA
"Otu06673","Alistipes","ihumii"
"Otu06674",NA,NA
"Otu06675",NA,NA
"Otu06676",NA,NA
"Otu06677",NA,NA
"Otu06682",NA,NA
"Otu06683",NA,NA
"Otu06684",NA,NA
"Otu06685",NA,NA
"Otu06686",NA,NA
"Otu06689",NA,NA
"Otu06690",NA,NA
"Otu06691",NA,NA
"Otu06692",NA,NA
"Otu06693",NA,NA
"Otu06694",NA,NA
"Otu06696",NA,NA
"Otu06697",NA,NA
"Otu06698",NA,NA
"Otu06700",NA,NA
"Otu06701",NA,NA
"Otu06708",NA,NA
"Otu06709",NA,NA
"Otu06714",NA,NA
"Otu06715",NA,NA
"Otu06716",NA,NA
"Otu06718",NA,NA
"Otu06720",NA,NA
"Otu06721",NA,NA
"Otu06722",NA,NA
"Otu06724",NA,NA
"Otu06725",NA,NA
"Otu06727",NA,NA
"Otu06728",NA,NA
"Otu06732",NA,NA
"Otu06733",NA,NA
"Otu06734",NA,NA
"Otu06735",NA,NA
"Otu06737",NA,NA
"Otu06738",NA,NA
"Otu06739",NA,NA
"Otu06741",NA,NA
"Otu06742",NA,NA
"Otu06743",NA,NA
"Otu06744",NA,NA
"Otu06745",NA,NA
"Otu06746",NA,NA
"Otu06747",NA,NA
"Otu06749",NA,NA
"Otu06750",NA,NA
"Otu06752",NA,NA
"Otu06754",NA,NA
"Otu06755",NA,NA
"Otu06756",NA,NA
"Otu06757",NA,NA
"Otu06758",NA,NA
"Otu06760",NA,NA
"Otu06763",NA,NA
"Otu06766",NA,NA
"Otu06767",NA,NA
"Otu06768",NA,NA
"Otu06769",NA,NA
"Otu06772",NA,NA
"Otu06773",NA,NA
"Otu06774",NA,NA
"Otu06776",NA,NA
"Otu06777",NA,NA
"Otu06780",NA,NA
"Otu06781",NA,NA
"Otu06784",NA,NA
"Otu06785",NA,NA
"Otu06786",NA,NA
"Otu06787",NA,NA
"Otu06788",NA,NA
"Otu06789",NA,NA
"Otu06790",NA,NA
"Otu06791",NA,NA
"Otu06792",NA,NA
"Otu06793",NA,NA
"Otu06795",NA,NA
"Otu06799",NA,NA
"Otu06802",NA,NA
"Otu06803",NA,NA
"Otu06804",NA,NA
"Otu06806",NA,NA
"Otu06810",NA,NA
"Otu06811",NA,NA
"Otu06813",NA,NA
